gender,relevant_experience,enrolled_university,education_level,major_discipline,experience,last_new_job,training_hours,target
Male,Yes,no_enrollment,Graduate,Business Degree,10-14,1,45,0
Male,No,no_enrollment,High School,STEM,1-4,never,57,1
Male,Yes,Part time course,High School,STEM,1-4,1,112,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,25,0
Male,No,no_enrollment,Phd,STEM,>20,>4,11,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,78,0
Male,No,Full time course,High School,STEM,10-14,1,82,1
Male,Yes,no_enrollment,Graduate,Arts,>20,>4,47,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,4,26,0
Male,Yes,no_enrollment,Masters,STEM,15-20,never,7,0
Female,No,no_enrollment,Graduate,STEM,1-4,1,26,0
Male,No,no_enrollment,Masters,STEM,1-4,never,18,0
Male,No,Part time course,Graduate,STEM,1-4,1,53,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,36,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,108,1
Male,Yes,no_enrollment,Masters,STEM,>20,1,24,0
Male,No,no_enrollment,Graduate,STEM,<1,2,23,1
Male,Yes,no_enrollment,Masters,STEM,>20,4,32,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,3,21,0
Male,No,Full time course,Graduate,STEM,5-9,1,70,1
Male,Yes,no_enrollment,Masters,STEM,>20,>4,32,0
Male,No,Full time course,Graduate,STEM,<1,never,2,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,42,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,7,0
Male,Yes,no_enrollment,Masters,STEM,5-9,never,47,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,51,0
Male,Yes,no_enrollment,High School,STEM,>20,1,66,0
Male,No,Full time course,Masters,STEM,5-9,1,196,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,72,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,154,0
Male,No,no_enrollment,High School,STEM,1-4,1,153,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,40,1
Female,Yes,no_enrollment,Graduate,Humanities,>20,3,11,0
Male,No,no_enrollment,High School,STEM,<1,never,51,0
Male,Yes,no_enrollment,Graduate,STEM,>20,4,94,0
Male,No,Full time course,Masters,STEM,1-4,2,9,0
Male,No,no_enrollment,Masters,STEM,>20,3,27,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,74,0
Male,Yes,no_enrollment,Masters,STEM,5-9,>4,57,0
Male,Yes,no_enrollment,Graduate,Arts,10-14,>4,7,0
Male,Yes,no_enrollment,Masters,STEM,15-20,2,11,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,19,0
Male,No,no_enrollment,Graduate,Humanities,5-9,never,78,1
Male,Yes,no_enrollment,High School,STEM,10-14,2,140,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,41,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,78,0
Male,No,Part time course,Graduate,STEM,1-4,2,20,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,19,0
Male,Yes,no_enrollment,Phd,STEM,>20,never,5,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,100,1
Male,Yes,no_enrollment,Masters,STEM,5-9,1,8,0
Male,Yes,no_enrollment,Graduate,STEM,>20,3,89,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,80,1
Male,No,no_enrollment,Masters,STEM,10-14,>4,66,1
Male,No,no_enrollment,High School,STEM,5-9,1,46,0
Male,Yes,no_enrollment,High School,STEM,10-14,2,51,0
Male,No,no_enrollment,Masters,Other,5-9,>4,24,0
Other,Yes,no_enrollment,Graduate,STEM,5-9,1,37,0
Male,Yes,no_enrollment,High School,STEM,5-9,2,100,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,140,0
Male,No,Full time course,High School,STEM,1-4,never,43,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,67,0
Male,No,Full time course,High School,STEM,5-9,1,74,0
Male,Yes,no_enrollment,Masters,STEM,10-14,3,6,0
Male,No,no_enrollment,High School,STEM,1-4,never,47,1
Male,Yes,no_enrollment,Masters,STEM,5-9,never,15,0
Male,No,no_enrollment,Phd,STEM,>20,>4,36,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,81,0
Male,Yes,no_enrollment,Masters,Other,1-4,2,7,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,176,1
Male,Yes,Full time course,High School,STEM,5-9,2,81,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,68,0
Male,No,Full time course,High School,No Major,1-4,never,42,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,44,0
Male,No,Part time course,Graduate,STEM,1-4,1,158,0
Male,Yes,no_enrollment,High School,STEM,15-20,2,7,1
Male,Yes,no_enrollment,Graduate,STEM,>20,1,22,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,6,1
Male,No,no_enrollment,Masters,Humanities,1-4,2,30,1
Male,No,no_enrollment,High School,Humanities,1-4,never,140,0
Male,No,Full time course,Masters,STEM,1-4,never,17,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,106,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,117,1
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,31,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,20,0
Male,Yes,no_enrollment,High School,STEM,1-4,never,7,1
Male,Yes,no_enrollment,Graduate,STEM,>20,1,5,0
Male,Yes,no_enrollment,Masters,STEM,1-4,1,52,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,6,0
Male,No,Full time course,Graduate,STEM,5-9,1,145,0
Male,Yes,Part time course,Graduate,STEM,10-14,2,151,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,69,0
Female,No,Full time course,Graduate,STEM,5-9,never,100,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,3,15,0
Male,No,no_enrollment,Graduate,STEM,<1,never,10,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,42,0
Male,Yes,Full time course,Graduate,STEM,1-4,2,55,1
Male,Yes,no_enrollment,Masters,STEM,10-14,1,172,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,16,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,27,1
Male,No,Full time course,Graduate,STEM,5-9,1,34,0
Male,No,no_enrollment,Phd,STEM,>20,2,70,0
Male,Yes,no_enrollment,Masters,STEM,10-14,>4,136,0
Male,No,no_enrollment,Graduate,STEM,5-9,never,72,1
Male,No,no_enrollment,Graduate,STEM,1-4,1,52,1
Female,Yes,no_enrollment,Graduate,STEM,5-9,4,167,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,46,0
Male,Yes,no_enrollment,Graduate,STEM,>20,3,98,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,80,1
Male,Yes,no_enrollment,High School,STEM,>20,>4,22,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,41,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,4,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,62,0
Male,Yes,Full time course,Graduate,STEM,5-9,>4,166,1
Male,Yes,no_enrollment,Masters,STEM,5-9,2,61,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,9,1
Male,No,no_enrollment,Graduate,No Major,>20,>4,21,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,23,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,19,1
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,56,1
Male,No,no_enrollment,Graduate,STEM,5-9,never,23,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,112,0
Male,Yes,no_enrollment,Graduate,Humanities,5-9,never,82,0
Male,No,Full time course,Primary School,STEM,1-4,never,94,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,4,36,0
Female,Yes,Full time course,Masters,STEM,<1,1,7,0
Male,Yes,no_enrollment,High School,STEM,5-9,3,6,0
Female,Yes,no_enrollment,Masters,STEM,5-9,1,162,0
Male,Yes,no_enrollment,Masters,STEM,5-9,>4,42,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,143,0
Male,Yes,Full time course,Graduate,STEM,5-9,2,8,1
Male,Yes,no_enrollment,Masters,STEM,15-20,2,192,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,84,1
Male,Yes,no_enrollment,Masters,Business Degree,>20,>4,142,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,78,0
Male,No,no_enrollment,High School,STEM,1-4,2,258,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,11,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,35,1
Male,Yes,Full time course,Graduate,STEM,5-9,1,139,1
Male,No,Full time course,Graduate,STEM,5-9,never,151,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,98,0
Male,No,Part time course,Graduate,STEM,1-4,1,103,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,68,0
Male,No,Full time course,Graduate,Other,5-9,never,1,1
Male,Yes,no_enrollment,Masters,STEM,>20,1,170,0
Male,No,no_enrollment,Graduate,STEM,>20,>4,21,0
Male,No,Full time course,Graduate,STEM,10-14,1,61,1
Male,Yes,no_enrollment,Graduate,Humanities,5-9,1,25,1
Male,No,Full time course,Graduate,STEM,1-4,never,45,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,154,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,35,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,78,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,15,0
Male,No,Part time course,Masters,Humanities,10-14,2,106,0
Male,Yes,no_enrollment,Masters,Other,10-14,2,35,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,32,0
Female,No,no_enrollment,Masters,STEM,10-14,>4,51,0
Male,No,no_enrollment,Graduate,STEM,>20,1,139,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,18,0
Male,Yes,no_enrollment,Masters,Humanities,>20,4,26,1
Male,Yes,no_enrollment,High School,STEM,1-4,1,96,0
Male,No,no_enrollment,High School,No Major,5-9,never,17,0
Male,No,Full time course,Masters,STEM,<1,never,55,0
Male,Yes,Part time course,Graduate,STEM,10-14,3,68,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,55,0
Male,No,no_enrollment,High School,Humanities,5-9,never,144,0
Male,Yes,no_enrollment,Phd,STEM,>20,4,72,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,98,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,111,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,4,20,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,14,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,48,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,11,0
Male,Yes,no_enrollment,Masters,STEM,15-20,>4,91,0
Male,No,Part time course,Graduate,STEM,1-4,1,90,1
Male,Yes,no_enrollment,Graduate,Humanities,10-14,3,37,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,36,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,152,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,19,0
Female,Yes,Part time course,Graduate,STEM,10-14,1,24,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,23,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,147,1
Male,Yes,no_enrollment,High School,STEM,10-14,>4,34,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,25,0
Male,Yes,no_enrollment,Masters,Business Degree,15-20,>4,90,0
Female,No,Full time course,Graduate,STEM,5-9,1,18,1
Male,No,no_enrollment,Graduate,STEM,5-9,1,51,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,64,0
Male,Yes,Full time course,Graduate,STEM,10-14,1,41,0
Male,Yes,no_enrollment,Masters,STEM,<1,1,40,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,216,0
Female,Yes,no_enrollment,Masters,STEM,10-14,>4,28,1
Female,Yes,no_enrollment,Masters,Humanities,5-9,2,96,1
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,75,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,206,0
Male,Yes,Full time course,Graduate,STEM,10-14,2,90,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,134,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,1,134,0
Male,Yes,Full time course,Graduate,STEM,10-14,4,24,0
Male,No,Full time course,Graduate,STEM,1-4,3,60,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,244,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,10,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,44,0
Male,No,Full time course,Primary School,STEM,5-9,1,28,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,94,1
Male,Yes,no_enrollment,Phd,STEM,10-14,2,88,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,67,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,131,0
Male,No,no_enrollment,High School,STEM,5-9,never,12,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,95,1
Female,Yes,no_enrollment,Graduate,STEM,10-14,>4,105,0
Male,Yes,no_enrollment,Phd,STEM,>20,1,140,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,53,0
Male,Yes,no_enrollment,High School,STEM,5-9,2,32,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,24,0
Female,No,no_enrollment,Graduate,STEM,10-14,2,87,1
Female,Yes,no_enrollment,Masters,STEM,5-9,2,63,0
Male,No,no_enrollment,High School,STEM,<1,2,50,1
Male,Yes,no_enrollment,Masters,STEM,5-9,>4,29,0
Male,No,no_enrollment,Graduate,STEM,1-4,never,21,0
Male,Yes,Part time course,Graduate,STEM,10-14,4,47,1
Male,Yes,no_enrollment,Graduate,STEM,>20,never,90,0
Male,Yes,Full time course,High School,STEM,5-9,4,56,0
Male,No,Full time course,Masters,STEM,5-9,3,28,0
Male,No,Full time course,Graduate,No Major,1-4,never,22,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,22,0
Male,No,Full time course,High School,STEM,1-4,1,97,0
Other,No,Part time course,High School,No Major,1-4,2,136,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,198,0
Male,No,Full time course,Graduate,STEM,<1,never,78,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,8,0
Male,Yes,no_enrollment,High School,STEM,10-14,>4,117,1
Male,No,no_enrollment,High School,STEM,1-4,never,44,1
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,33,0
Male,No,no_enrollment,Phd,STEM,5-9,>4,210,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,22,0
Male,No,no_enrollment,Primary School,STEM,1-4,never,27,0
Male,Yes,Full time course,High School,STEM,1-4,1,16,0
Male,No,Full time course,High School,STEM,1-4,never,142,0
Male,Yes,no_enrollment,Masters,Humanities,10-14,2,7,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,222,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,64,0
Male,Yes,no_enrollment,Masters,STEM,>20,2,52,0
Other,Yes,Full time course,Graduate,Humanities,>20,1,37,0
Male,Yes,no_enrollment,Masters,STEM,<1,never,118,1
Male,Yes,no_enrollment,Masters,STEM,5-9,1,15,0
Male,No,Part time course,Masters,STEM,1-4,never,54,0
Male,Yes,no_enrollment,Graduate,Business Degree,1-4,1,13,0
Male,No,Full time course,High School,STEM,5-9,1,37,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,7,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,37,0
Male,Yes,Full time course,Graduate,STEM,10-14,1,10,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,28,0
Male,Yes,Part time course,Masters,STEM,>20,4,31,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,2,322,0
Male,Yes,Full time course,Masters,STEM,15-20,4,110,0
Male,No,Full time course,Graduate,STEM,10-14,4,91,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,66,0
Male,Yes,no_enrollment,Graduate,Business Degree,10-14,>4,182,0
Male,Yes,no_enrollment,Graduate,Other,5-9,2,15,0
Male,No,Part time course,Masters,No Major,1-4,1,15,0
Male,Yes,no_enrollment,Graduate,No Major,1-4,1,39,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,109,0
Other,Yes,no_enrollment,Graduate,No Major,1-4,4,56,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,85,0
Male,No,no_enrollment,Graduate,STEM,15-20,>4,14,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,59,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,236,0
Male,No,no_enrollment,Graduate,STEM,1-4,never,52,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,64,0
Male,No,Full time course,High School,STEM,10-14,4,29,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,6,0
Male,No,no_enrollment,Graduate,Humanities,5-9,2,74,0
Male,Yes,no_enrollment,High School,STEM,5-9,1,22,0
Male,Yes,no_enrollment,Masters,STEM,10-14,3,18,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,20,0
Male,No,no_enrollment,Graduate,STEM,15-20,2,15,0
Male,Yes,no_enrollment,Graduate,Other,>20,>4,24,0
Male,No,no_enrollment,High School,STEM,<1,1,165,1
Male,No,no_enrollment,Graduate,STEM,>20,never,6,0
Male,Yes,Full time course,Graduate,STEM,1-4,1,65,0
Male,No,no_enrollment,Graduate,STEM,<1,never,157,0
Male,No,Full time course,Graduate,Other,10-14,never,35,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,3,250,0
Male,Yes,no_enrollment,Masters,STEM,>20,never,55,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,12,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,18,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,98,0
Male,No,no_enrollment,Graduate,STEM,5-9,1,167,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,45,0
Male,Yes,no_enrollment,High School,STEM,10-14,1,2,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,22,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,290,1
Male,No,no_enrollment,Graduate,STEM,1-4,1,106,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,90,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,22,0
Female,Yes,no_enrollment,Masters,STEM,5-9,3,107,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,3,3,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,17,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,57,0
Male,No,Full time course,Graduate,STEM,10-14,never,106,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,7,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,30,0
Male,Yes,no_enrollment,Masters,No Major,1-4,1,38,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,38,0
Male,Yes,no_enrollment,Graduate,No Major,>20,>4,11,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,30,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,100,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,3,0
Male,Yes,Part time course,High School,STEM,15-20,4,26,0
Male,Yes,no_enrollment,Masters,Arts,5-9,3,21,0
Female,Yes,no_enrollment,Graduate,STEM,1-4,2,18,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,3,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,107,0
Male,Yes,Full time course,Graduate,STEM,5-9,3,17,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,180,0
Male,Yes,no_enrollment,Masters,Humanities,5-9,2,25,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,>4,110,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,9,0
Male,Yes,no_enrollment,Phd,Humanities,5-9,never,210,0
Male,No,Full time course,Graduate,STEM,5-9,1,204,1
Male,No,Full time course,Masters,STEM,1-4,1,45,0
Female,Yes,no_enrollment,Graduate,STEM,10-14,1,51,1
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,26,0
Male,Yes,no_enrollment,High School,STEM,5-9,4,19,0
Male,Yes,no_enrollment,Graduate,Humanities,>20,>4,314,1
Male,No,no_enrollment,Graduate,STEM,10-14,1,26,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,48,0
Male,Yes,no_enrollment,Graduate,STEM,>20,2,19,0
Male,No,no_enrollment,Graduate,STEM,5-9,3,22,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,61,0
Female,No,no_enrollment,Graduate,STEM,15-20,>4,12,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,61,1
Male,No,no_enrollment,Masters,STEM,>20,2,11,1
Male,Yes,Full time course,High School,STEM,1-4,1,163,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,1,30,0
Male,No,Full time course,High School,STEM,5-9,4,148,1
Male,Yes,no_enrollment,Graduate,STEM,5-9,3,26,1
Male,No,no_enrollment,High School,STEM,<1,never,72,0
Male,No,Full time course,Primary School,STEM,15-20,never,15,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,8,0
Male,Yes,no_enrollment,Graduate,STEM,>20,4,25,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,>4,12,0
Female,Yes,no_enrollment,Graduate,STEM,>20,2,84,0
Female,Yes,no_enrollment,Graduate,STEM,10-14,>4,100,0
Male,No,Full time course,Graduate,STEM,5-9,1,18,1
Male,Yes,no_enrollment,Masters,STEM,>20,>4,48,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,126,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,110,0
Male,Yes,no_enrollment,Masters,STEM,5-9,>4,24,0
Male,Yes,no_enrollment,Graduate,No Major,5-9,>4,23,0
Male,No,Full time course,Graduate,STEM,1-4,1,28,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,122,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,11,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,45,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,7,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,17,0
Male,Yes,no_enrollment,Phd,STEM,>20,4,20,0
Female,Yes,no_enrollment,Graduate,STEM,5-9,1,35,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,22,0
Male,Yes,no_enrollment,Graduate,Other,10-14,>4,25,1
Male,Yes,no_enrollment,Masters,STEM,5-9,1,102,0
Male,No,no_enrollment,Graduate,STEM,1-4,1,184,1
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,51,0
Male,No,Full time course,Graduate,STEM,1-4,never,272,0
Male,No,Part time course,Graduate,STEM,5-9,1,110,0
Male,No,no_enrollment,Graduate,STEM,15-20,>4,18,1
Male,Yes,no_enrollment,Graduate,STEM,>20,1,6,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,29,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,29,0
Male,No,Full time course,Graduate,STEM,5-9,4,22,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,never,34,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,21,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,198,1
Male,Yes,no_enrollment,Masters,STEM,1-4,1,26,0
Male,Yes,Full time course,High School,STEM,1-4,1,268,1
Male,Yes,no_enrollment,Graduate,STEM,>20,4,8,0
Other,Yes,Full time course,Masters,STEM,5-9,1,21,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,116,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,52,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,30,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,2,8,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,84,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,3,18,0
Male,Yes,no_enrollment,Masters,STEM,15-20,3,59,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,112,0
Male,No,no_enrollment,Graduate,STEM,10-14,>4,49,1
Male,Yes,no_enrollment,Primary School,STEM,10-14,>4,23,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,2,70,0
Male,Yes,no_enrollment,Masters,STEM,5-9,2,9,0
Male,No,Full time course,Graduate,STEM,5-9,2,100,1
Male,Yes,no_enrollment,Graduate,STEM,>20,1,5,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,19,1
Male,Yes,no_enrollment,Graduate,STEM,1-4,2,20,0
Female,Yes,no_enrollment,Masters,STEM,15-20,>4,19,0
Male,No,no_enrollment,Graduate,STEM,15-20,3,30,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,20,0
Male,Yes,Full time course,Graduate,STEM,5-9,1,26,0
Male,No,Full time course,High School,Other,1-4,1,64,0
Male,Yes,no_enrollment,Graduate,STEM,>20,>4,61,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,9,0
Male,No,no_enrollment,Graduate,STEM,>20,>4,78,0
Male,Yes,no_enrollment,Graduate,STEM,1-4,1,87,0
Male,Yes,no_enrollment,Masters,STEM,15-20,2,17,0
Male,Yes,no_enrollment,Graduate,STEM,>20,1,76,0
Male,Yes,no_enrollment,Graduate,STEM,>20,3,24,0
Male,No,Full time course,Graduate,STEM,15-20,never,72,1
Male,Yes,no_enrollment,Graduate,STEM,15-20,4,40,0
Male,Yes,no_enrollment,Masters,STEM,10-14,1,51,0
Male,No,Part time course,Graduate,STEM,5-9,2,250,0
Male,Yes,no_enrollment,Graduate,STEM,5-9,1,66,0
Male,No,no_enrollment,Masters,STEM,10-14,1,32,1
Male,Yes,Full time course,Graduate,STEM,5-9,4,160,1
Female,Yes,no_enrollment,Graduate,Business Degree,1-4,1,7,0
Male,Yes,no_enrollment,Masters,STEM,>20,1,25,1
Male,Yes,no_enrollment,Masters,STEM,>20,3,78,0
Male,No,Full time course,High School,STEM,1-4,never,62,0
Male,Yes,no_enrollment,Masters,STEM,15-20,1,37,0
Male,No,Full time course,Masters,STEM,1-4,1,46,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,17,0
Male,Yes,no_enrollment,Masters,STEM,15-20,2,14,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,1,154,0
Male,Yes,no_enrollment,Masters,STEM,>20,>4,20,0
Male,No,Full time course,Masters,STEM,1-4,never,30,0
Male,Yes,no_enrollment,Masters,STEM,5-9,1,54,0
Other,Yes,no_enrollment,Graduate,STEM,>20,>4,96,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,13,0
Male,Yes,no_enrollment,Graduate,STEM,15-20,>4,106,0
Male,Yes,no_enrollment,Graduate,STEM,10-14,1,316,1
Male,No,Full time course,Masters,STEM,1-4,1,11,0
Male,Yes,Part time course,Graduate,STEM,1-4,1,92,0
